,GHI,T,Wind,Load
2010-06-27 06:30:00,429,13.4,3.0,481.380994
2010-06-27 07:30:00,421,14.6,3.0,503.67313539999986
2010-06-27 08:30:00,377,13.6,3.0,508.05990539999993
2010-06-27 09:30:00,422,14.5,4.0,528.3722584
2010-06-27 10:30:00,601,15.2,3.0,533.7052846
2010-06-27 11:30:00,447,16.5,1.0,527.2836045
2010-06-27 12:30:00,424,16.3,3.0,519.5481901
2010-06-27 13:30:00,659,16.1,3.0,511.7668409
2010-06-27 14:30:00,424,16.0,3.0,509.59872
2010-06-27 15:30:00,238,16.4,2.0,499.1853088
2010-06-27 16:30:00,243,16.1,2.0,495.0925213
2010-06-27 17:30:00,111,14.8,4.0,491.2799358
2010-06-27 18:30:00,14,13.6,3.0,485.7034554
2010-06-27 19:30:00,0,12.5,3.0,469.9202702
2010-06-27 20:30:00,0,11.4,3.0,444.1278998
2010-06-27 21:30:00,0,10.3,4.0,428.6662579
2010-06-27 22:30:00,0,9.0,3.0,400.2004842
2010-06-27 23:30:00,0,8.0,3.0,382.0470651
2010-06-28 00:30:00,0,7.1,1.0,370.6644304
2010-06-28 01:30:00,0,6.5,2.0,365.5105498
2010-06-28 02:30:00,0,6.6,1.0,372.6258449
2010-06-28 03:30:00,12,6.2,1.0,379.2266706
2010-06-28 04:30:00,67,6.5,2.0,392.8922631
2010-06-28 05:30:00,201,7.7,2.0,439.0429213000001
2010-06-28 06:30:00,316,9.6,4.0,481.3120919
2010-06-28 07:30:00,420,10.3,4.0,503.5674854
2010-06-28 08:30:00,507,11.8,4.0,510.9354217
2010-06-28 09:30:00,568,12.1,5.0,521.9230173999998
2010-06-28 10:30:00,776,13.0,5.0,530.9446052000002
2010-06-28 11:30:00,707,11.8,3.0,532.8646784
2010-06-28 12:30:00,424,13.2,6.0,523.8017493
2010-06-28 13:30:00,510,12.5,4.0,511.0364782
2010-06-28 14:30:00,315,12.5,3.0,490.06266460000006
2010-06-28 15:30:00,238,11.7,3.0,480.8803051
2010-06-28 16:30:00,153,10.6,3.0,479.4930752
2010-06-28 17:30:00,122,10.1,2.0,475.4508159
2010-06-28 18:30:00,7,9.9,3.0,465.50134580000014
2010-06-28 19:30:00,0,8.4,3.0,448.2895895
2010-06-28 20:30:00,0,8.2,3.0,430.3199095
2010-06-28 21:30:00,0,8.1,3.0,418.2758141000001
2010-06-28 22:30:00,0,8.2,2.0,392.8049871
2010-06-28 23:30:00,0,8.2,3.0,372.7360883
2010-06-29 00:30:00,0,7.9,2.0,360.1913041
2010-06-29 01:30:00,0,7.7,3.0,350.8343925
2010-06-29 02:30:00,0,7.4,4.0,347.4214394
2010-06-29 03:30:00,6,7.3,3.0,347.82107189999994
2010-06-29 04:30:00,66,7.1,3.0,348.4641586
2010-06-29 05:30:00,150,7.5,3.0,363.9258004
2010-06-29 06:30:00,370,9.4,3.4,392.8968566
2010-06-29 07:30:00,494,10.2,3.0,425.44623089999993
2010-06-29 08:30:00,199,8.8,2.0,446.8931726
2010-06-29 09:30:00,568,10.7,2.0,456.1582147
2010-06-29 10:30:00,776,12.2,4.0,454.4172871
2010-06-29 11:30:00,707,13.0,3.0,449.44255210000006
2010-06-29 12:30:00,569,13.3,4.0,438.8729627
2010-06-29 13:30:00,509,13.6,3.0,425.2533049
2010-06-29 14:30:00,315,13.4,3.0,413.8982311
2010-06-29 15:30:00,238,13.2,3.0,413.4940051
2010-06-29 16:30:00,206,13.3,2.0,414.6653416
2010-06-29 17:30:00,122,13.3,1.0,415.3681435
2010-06-29 18:30:00,7,12.5,1.0,409.75032180000005
2010-06-29 19:30:00,0,11.5,1.0,388.8408169
2010-06-29 20:30:00,0,11.0,1.0,377.2744431
2010-06-29 21:30:00,0,10.9,1.0,378.8683794
2010-06-29 22:30:00,0,10.5,1.0,363.7145005
2010-06-29 23:30:00,0,10.0,1.0,341.9138611
2010-06-30 00:30:00,0,10.0,2.0,332.7315017
2010-06-30 01:30:00,0,9.2,1.0,323.5169878
2010-06-30 02:30:00,0,8.6,0.0,323.5812965
2010-06-30 03:30:00,5,8.5,0.0,320.8389911000001
2010-06-30 04:30:00,89,8.7,1.0,317.8486379
2010-06-30 05:30:00,236,10.4,2.0,318.4320094
2010-06-30 06:30:00,314,11.7,2.0,327.7751405
2010-06-30 07:30:00,493,12.7,3.0,354.4494585
2010-06-30 08:30:00,595,14.0,3.0,377.1641997
2010-06-30 09:30:00,668,14.2,3.0,396.6864747
2010-06-30 10:30:00,815,16.0,4.0,411.178893
2010-06-30 11:30:00,816,17.8,4.0,407.1274467
2010-06-30 12:30:00,736,18.0,4.0,400.9400339
2010-06-30 13:30:00,378,18.3,5.0,392.4053546
2010-06-30 14:30:00,315,18.1,3.0,387.3111892
2010-06-30 15:30:00,238,18.1,3.0,386.5211112
2010-06-30 16:30:00,153,17.4,2.0,387.7797238
2010-06-30 17:30:00,70,16.5,2.0,398.771913
2010-06-30 18:30:00,7,15.4,1.6,401.5877141
2010-06-30 19:30:00,0,14.5,1.4,391.1926768
2010-06-30 20:30:00,0,13.8,1.3,379.8973182
2010-06-30 21:30:00,0,13.3,1.2,382.1113738
2010-06-30 22:30:00,0,13.0,1.1,363.4894202
2010-06-30 23:30:00,0,12.8,1.2,349.0153758
2010-07-01 00:30:00,0,12.6,1.3,338.0920887000001
2010-07-01 01:30:00,0,12.4,1.3,332.6717865
2010-07-01 02:30:00,0,12.1,1.3,334.7066966
2010-07-01 03:30:00,3,12.2,1.2,343.2505628
2010-07-01 04:30:00,65,11.7,1.0,364.5551067
2010-07-01 05:30:00,78,12.2,1.0,421.7852302
2010-07-01 06:30:00,123,12.4,2.0,466.341952
2010-07-01 07:30:00,164,12.1,2.0,492.46964620000006
2010-07-01 08:30:00,198,12.8,2.0,502.0057034
2010-07-01 09:30:00,223,13.0,2.0,513.1724446999998
2010-07-01 10:30:00,235,13.3,1.0,527.8440086
2010-07-01 11:30:00,236,12.8,2.0,529.3414819
2010-07-01 12:30:00,224,12.6,3.0,521.7852131
2010-07-01 13:30:00,378,13.2,3.0,514.8490636
2010-07-01 14:30:00,166,14.1,2.0,507.6097447
2010-07-01 15:30:00,413,15.4,2.0,495.3267886
2010-07-01 16:30:00,279,15.8,2.0,488.216087
2010-07-01 17:30:00,127,16.1,2.0,482.9841173
2010-07-01 18:30:00,13,15.6,0.0,472.70851039999985
2010-07-01 19:30:00,0,13.9,1.0,454.9547238
2010-07-01 20:30:00,0,13.7,1.0,439.2955625
2010-07-01 21:30:00,0,13.6,1.0,421.8265715
2010-07-01 22:30:00,0,13.1,1.0,395.7356251
2010-07-01 23:30:00,0,13.1,2.0,375.0512005
2010-07-02 00:30:00,0,13.0,1.0,365.7218497
2010-07-02 01:30:00,0,12.9,1.0,359.92488239999994
2010-07-02 02:30:00,0,12.4,1.0,361.1283733
2010-07-02 03:30:00,9,12.1,0.0,369.6584591
2010-07-02 04:30:00,65,12.8,0.0,382.8968583
2010-07-02 05:30:00,78,13.4,1.0,432.079211
2010-07-02 06:30:00,233,14.6,1.0,471.76225430000005
2010-07-02 07:30:00,310,14.8,2.0,497.0585292
2010-07-02 08:30:00,375,14.8,2.0,503.7512245
2010-07-02 09:30:00,421,15.6,2.0,515.8596285
2010-07-02 10:30:00,446,15.3,2.0,524.1186991999998
2010-07-02 11:30:00,446,15.9,2.0,525.6621073
2010-07-02 12:30:00,224,15.8,1.0,523.365369
2010-07-02 13:30:00,200,16.4,1.0,513.0484209
2010-07-02 14:30:00,166,16.8,2.0,499.65384339999986
2010-07-02 15:30:00,125,17.0,2.0,486.2868269
2010-07-02 16:30:00,81,16.8,2.0,484.5091515
2010-07-02 17:30:00,37,16.1,1.0,477.5270672
2010-07-02 18:30:00,4,15.6,1.0,468.03235139999987
2010-07-02 19:30:00,0,15.6,1.0,459.0337309
2010-07-02 20:30:00,0,15.5,1.0,443.7420477
2010-07-02 21:30:00,0,15.6,1.0,428.1977233
2010-07-02 22:30:00,0,15.6,1.0,395.1109123
2010-07-02 23:30:00,0,15.5,1.0,377.7062299
2010-07-03 00:30:00,0,15.5,1.0,366.6772928
2010-07-03 01:30:00,0,15.4,1.0,363.5445419
2010-07-03 02:30:00,0,15.2,1.0,366.1857909
2010-07-03 03:30:00,3,15.3,1.0,372.0975951
2010-07-03 04:30:00,64,15.5,0.0,392.726898
2010-07-03 05:30:00,146,15.7,1.0,443.4985935
2010-07-03 06:30:00,231,16.6,1.0,481.52339180000007
2010-07-03 07:30:00,417,17.4,1.0,513.2091925
2010-07-03 08:30:00,650,19.1,1.0,523.2734995
2010-07-03 09:30:00,769,20.3,1.0,534.4356474
2010-07-03 10:30:00,705,20.7,1.0,544.4632065000002
2010-07-03 11:30:00,706,21.4,1.0,539.6492432
2010-07-03 12:30:00,570,21.3,1.0,531.9505766
2010-07-03 13:30:00,509,22.4,2.0,522.5523237
2010-07-03 14:30:00,314,21.7,1.0,510.976763
2010-07-03 15:30:00,238,22.2,1.0,504.0038657
2010-07-03 16:30:00,152,21.8,1.0,499.3460805
2010-07-03 17:30:00,70,21.4,2.0,495.1384561
2010-07-03 18:30:00,7,20.4,2.0,487.21930260000005
2010-07-03 19:30:00,0,19.4,1.0,468.5560077
2010-07-03 20:30:00,0,18.9,2.0,451.9092489
2010-07-03 21:30:00,0,18.1,2.0,435.5197248
2010-07-03 22:30:00,0,17.5,2.0,403.5766894
2010-07-03 23:30:00,0,16.8,2.0,379.74114
2010-07-04 00:30:00,0,16.6,3.0,369.9616285
2010-07-04 01:30:00,0,16.6,3.0,363.236779
2010-07-04 02:30:00,0,16.8,3.0,365.6621345
2010-07-04 03:30:00,7,16.5,4.0,370.4255697
2010-07-04 04:30:00,63,17.6,4.0,385.7172529
2010-07-04 05:30:00,232,18.4,4.0,437.0080112
2010-07-04 06:30:00,231,19.5,5.0,481.3120919
2010-07-04 07:30:00,490,20.5,6.0,506.0617431
2010-07-04 08:30:00,375,21.8,6.0,509.9478242
2010-07-04 09:30:00,420,22.9,7.0,521.1559068
2010-07-04 10:30:00,445,23.1,6.0,531.7943984
2010-07-04 11:30:00,235,22.0,6.0,527.3203523
2010-07-04 12:30:00,423,20.4,3.0,523.6915058999998
2010-07-04 13:30:00,200,21.1,2.0,517.030965
2010-07-04 14:30:00,166,21.2,4.0,509.7227439
2010-07-04 15:30:00,125,14.5,5.0,499.9064847
2010-07-04 16:30:00,80,13.0,4.0,493.5812675
2010-07-04 17:30:00,70,13.0,3.0,486.16280300000005
2010-07-04 18:30:00,11,12.6,2.0,477.4351977
2010-07-04 19:30:00,0,11.4,2.0,459.9570197
2010-07-04 20:30:00,0,11.2,3.0,444.0957454
2010-07-04 21:30:00,0,11.1,2.0,427.9818299
2010-07-04 22:30:00,0,10.7,2.0,400.1912972
2010-07-04 23:30:00,0,10.3,1.0,375.7815632
2010-07-05 00:30:00,0,10.2,2.0,361.25699060000005
2010-07-05 01:30:00,0,9.4,2.0,356.8150988
2010-07-05 02:30:00,0,9.0,2.0,358.2023287
2010-07-05 03:30:00,8,8.2,1.0,365.3038434
2010-07-05 04:30:00,115,8.0,1.0,383.048443
2010-07-05 05:30:00,266,9.3,2.0,430.30153560000014
2010-07-05 06:30:00,421,10.1,2.0,471.0410785
2010-07-05 07:30:00,537,11.0,3.0,494.8123192
2010-07-05 08:30:00,649,12.6,3.0,501.1191624
2010-07-05 09:30:00,729,12.5,2.0,511.0043238
2010-07-05 10:30:00,772,13.4,2.0,520.9537938999998
2010-07-05 11:30:00,774,13.9,2.0,519.2404272
2010-07-05 12:30:00,569,15.0,2.0,508.7627073
2010-07-05 13:30:00,598,14.8,2.0,493.990087
2010-07-05 14:30:00,498,14.9,2.0,484.39431460000014
2010-07-05 15:30:00,412,15.4,2.0,475.519718
2010-07-05 16:30:00,264,15.7,2.0,470.9905502
2010-07-05 17:30:00,126,14.7,1.0,464.5045614
2010-07-05 18:30:00,9,12.8,1.0,456.67727750000006
2010-07-05 19:30:00,0,12.4,1.0,436.89776780000005
2010-07-05 20:30:00,0,11.5,0.0,422.56612120000005
2010-07-05 21:30:00,0,10.8,0.0,411.8725079
2010-07-05 22:30:00,0,9.6,1.0,389.9524382
2010-07-05 23:30:00,0,9.1,1.0,373.0943795
2010-07-06 00:30:00,0,9.0,1.0,362.4237336
2010-07-06 01:30:00,0,8.9,1.0,352.2262158000001
2010-07-06 02:30:00,0,9.1,2.0,352.0378833000001
2010-07-06 03:30:00,5,9.3,2.0,349.7687059
2010-07-06 04:30:00,62,10.0,3.0,348.5284673
2010-07-06 05:30:00,144,11.1,4.0,362.3777989
2010-07-06 06:30:00,230,11.7,4.0,389.3966275
2010-07-06 07:30:00,308,11.2,4.0,421.725515
2010-07-06 08:30:00,373,10.6,4.0,441.6933572
2010-07-06 09:30:00,419,11.8,4.0,457.2284947
2010-07-06 10:30:00,235,12.3,4.0,466.3603259
2010-07-06 11:30:00,235,11.9,2.0,457.2147143
2010-07-06 12:30:00,223,12.0,2.0,440.87571839999987
2010-07-06 13:30:00,377,14.4,2.0,434.2427384
2010-07-06 14:30:00,314,12.4,1.0,426.3281784
2010-07-06 15:30:00,237,13.0,1.0,417.6005731
2010-07-06 16:30:00,204,14.1,2.0,420.5266176
2010-07-06 17:30:00,69,14.0,1.0,416.0985063
2010-07-06 18:30:00,6,12.4,1.0,410.01215
2010-07-06 19:30:00,0,11.8,2.0,387.3065957
2010-07-06 20:30:00,0,11.5,2.0,375.152257
2010-07-06 21:30:00,0,11.3,2.0,373.9717335
2010-07-06 22:30:00,0,11.3,3.0,357.7337941
2010-07-06 23:30:00,0,11.1,2.0,340.3658596
2010-07-07 00:30:00,0,10.7,2.0,326.8748192
2010-07-07 01:30:00,0,10.5,2.0,318.68005710000006
2010-07-07 02:30:00,0,10.2,2.0,315.6345821999999
2010-07-07 03:30:00,3,10.0,1.0,315.0512107
2010-07-07 04:30:00,61,10.0,1.0,307.6740875
2010-07-07 05:30:00,76,10.2,2.0,314.8123499
2010-07-07 06:30:00,121,10.2,2.0,332.0700411
2010-07-07 07:30:00,162,10.6,2.0,362.0195077
2010-07-07 08:30:00,590,10.6,2.0,383.1908408000001
2010-07-07 09:30:00,419,13.0,2.0,395.9101772
2010-07-07 10:30:00,597,13.8,2.0,409.0658938
2010-07-07 11:30:00,445,12.2,3.0,405.7861516
2010-07-07 12:30:00,423,11.4,2.0,397.0309854
2010-07-07 13:30:00,377,13.7,2.0,391.0089378
2010-07-07 14:30:00,314,14.0,3.0,383.7053102
2010-07-07 15:30:00,318,12.9,4.0,380.0029681
2010-07-07 16:30:00,151,12.0,2.0,384.4218925
2010-07-07 17:30:00,69,11.8,1.0,393.2781151
2010-07-07 18:30:00,6,10.8,1.0,395.8366815
2010-07-07 19:30:00,0,10.6,1.0,383.4021407
2010-07-07 20:30:00,0,10.4,0.0,379.6676443
2010-07-07 21:30:00,0,10.2,1.0,379.924879
2010-07-07 22:30:00,0,10.1,1.0,361.2064624
2010-07-07 23:30:00,0,9.8,1.0,357.6924529
2010-07-08 00:30:00,0,9.8,1.0,346.6589224
2010-07-08 01:30:00,0,9.5,2.0,340.8389877
2010-07-08 02:30:00,0,9.4,1.0,338.1472104
2010-07-08 03:30:00,2,9.4,0.0,345.6253901
2010-07-08 04:30:00,32,9.6,1.0,367.6878577
2010-07-08 05:30:00,75,10.1,1.0,421.8541323
2010-07-08 06:30:00,228,11.0,1.0,462.9795272
2010-07-08 07:30:00,162,11.2,2.0,490.0029494
2010-07-08 08:30:00,372,12.3,1.0,503.33781160000007
2010-07-08 09:30:00,419,13.3,1.0,516.2638544
2010-07-08 10:30:00,444,14.0,1.0,524.9776793000002
2010-07-08 11:30:00,445,13.1,0.0,527.1917348999998
2010-07-08 12:30:00,668,15.2,2.0,523.3929299
2010-07-08 13:30:00,507,15.9,2.0,519.1164033
2010-07-08 14:30:00,422,14.6,2.0,509.8146134
2010-07-08 15:30:00,236,12.4,3.0,498.3355157
2010-07-08 16:30:00,151,11.5,2.0,490.96298600000006
2010-07-08 17:30:00,91,11.9,0.0,485.5380902
2010-07-08 18:30:00,11,11.6,2.0,479.1715318
2010-07-08 19:30:00,0,10.8,1.0,461.9735559
2010-07-08 20:30:00,0,11.2,2.0,448.3768655
2010-07-08 21:30:00,0,11.7,2.0,436.6129722
2010-07-08 22:30:00,0,11.2,2.0,407.7200052
2010-07-08 23:30:00,0,10.8,2.0,387.7108216
2010-07-09 00:30:00,0,10.8,2.0,377.2422888
2010-07-09 01:30:00,0,10.5,2.0,374.555105
2010-07-09 02:30:00,0,10.5,1.0,372.2905211
2010-07-09 03:30:00,5,10.3,2.0,371.7117431
2010-07-09 04:30:00,111,11.5,2.0,387.7291956
2010-07-09 05:30:00,268,13.6,1.0,431.9000654
2010-07-09 06:30:00,429,15.0,1.0,470.4714874
2010-07-09 07:30:00,559,16.0,2.0,495.3635364
2010-07-09 08:30:00,587,16.5,2.0,500.9767647
2010-07-09 09:30:00,562,16.6,2.0,516.9207215
2010-07-09 10:30:00,443,17.0,1.0,530.3796076
2010-07-09 11:30:00,597,17.5,1.0,531.2110269
2010-07-09 12:30:00,567,18.2,2.0,525.4462139
2010-07-09 13:30:00,507,17.9,2.0,513.7282554
2010-07-09 14:30:00,496,18.4,2.0,506.9436906
2010-07-09 15:30:00,410,19.7,1.0,496.2960121
2010-07-09 16:30:00,261,18.9,2.0,493.2321633
2010-07-09 17:30:00,117,18.2,2.0,490.0305102
2010-07-09 18:30:00,9,17.2,2.0,481.293718
2010-07-09 19:30:00,0,15.5,1.0,470.34287
2010-07-09 20:30:00,0,14.4,2.0,454.0635894
2010-07-09 21:30:00,0,14.0,2.0,438.8591822
2010-07-09 22:30:00,0,13.5,3.0,410.9951539
2010-07-09 23:30:00,0,13.1,2.0,381.1926785
2010-07-10 00:30:00,0,12.7,2.0,371.7576778
2010-07-10 01:30:00,0,12.3,2.0,365.0144544
2010-07-10 02:30:00,0,12.2,2.0,363.1770638
2010-07-10 03:30:00,5,12.6,3.0,367.9037511
2010-07-10 04:30:00,59,13.1,2.0,382.9427931
2010-07-10 05:30:00,190,14.4,2.0,433.236767
2010-07-10 06:30:00,394,16.5,2.0,471.0778263
2010-07-10 07:30:00,306,16.6,1.0,498.1196223
2010-07-10 08:30:00,498,17.8,1.0,502.7314727
2010-07-10 09:30:00,661,20.6,2.0,514.4126834
2010-07-10 10:30:00,808,22.3,3.0,531.077816
2010-07-10 11:30:00,703,22.6,2.0,526.9574676
2010-07-10 12:30:00,667,22.2,3.0,516.9896236999998
2010-07-10 13:30:00,703,23.6,4.0,509.414981
2010-07-10 14:30:00,585,23.8,3.0,505.45540419999986
2010-07-10 15:30:00,440,23.9,3.0,492.7268809
2010-07-10 16:30:00,274,23.3,3.0,487.4995047000001
2010-07-10 17:30:00,66,22.6,3.0,480.5725422
2010-07-10 18:30:00,5,20.8,2.0,470.1453505
2010-07-10 19:30:00,0,19.3,1.0,455.2532998
2010-07-10 20:30:00,0,18.6,2.0,443.97631500000006
2010-07-10 21:30:00,0,18.0,3.0,428.34471460000015
2010-07-10 22:30:00,0,16.6,2.0,401.3580403
2010-07-10 23:30:00,0,16.0,2.0,382.8279562
2010-07-11 00:30:00,0,15.1,2.0,374.3162442
2010-07-11 01:30:00,0,14.5,2.0,368.0920836
2010-07-11 02:30:00,0,14.4,2.0,368.73976380000005
2010-07-11 03:30:00,4,14.0,1.0,375.731035
2010-07-11 04:30:00,108,15.3,2.0,389.7503252
2010-07-11 05:30:00,264,16.6,3.0,441.2523835
2010-07-11 06:30:00,425,18.0,2.0,478.8408015
2010-07-11 07:30:00,573,19.6,2.0,501.08700810000005
2010-07-11 08:30:00,692,21.0,2.0,509.3506723
2010-07-11 09:30:00,725,21.3,3.0,516.3557239
2010-07-11 10:30:00,594,21.5,2.0,529.7135535
2010-07-11 11:30:00,702,22.0,2.0,523.2459386
2010-07-11 12:30:00,731,23.2,3.0,512.9611447999998
2010-07-11 13:30:00,596,22.9,3.0,503.4388681
2010-07-11 14:30:00,543,22.9,3.0,493.6042349
2010-07-11 15:30:00,408,22.8,4.0,486.52568770000005
2010-07-11 16:30:00,260,22.7,3.0,483.8476909
2010-07-11 17:30:00,121,20.8,2.0,479.85595980000005
2010-07-11 18:30:00,10,19.8,2.0,473.54452310000005
2010-07-11 19:30:00,0,18.7,2.0,461.5785169
2010-07-11 20:30:00,0,18.1,2.0,444.7020843
2010-07-11 21:30:00,0,18.1,3.0,429.4104011
2010-07-11 22:30:00,0,17.7,2.0,400.9721882
2010-07-11 23:30:00,0,17.8,3.0,380.5955266
2010-07-12 00:30:00,0,17.8,3.0,368.4457813
2010-07-12 01:30:00,0,17.0,3.0,363.9809222
2010-07-12 02:30:00,0,17.5,3.0,367.6281425
2010-07-12 03:30:00,4,17.7,3.0,371.5601583
2010-07-12 04:30:00,107,18.3,3.0,386.2592831
2010-07-12 05:30:00,262,19.9,2.0,430.4669007
2010-07-12 06:30:00,424,20.5,3.0,465.76317400000005
2010-07-12 07:30:00,572,22.0,2.0,487.7980807
2010-07-12 08:30:00,690,22.7,2.0,497.0585292
2010-07-12 09:30:00,760,23.2,4.0,508.8362029
2010-07-12 10:30:00,699,23.2,3.0,518.0185624
2010-07-12 11:30:00,701,24.3,2.0,514.6561376
2010-07-12 12:30:00,666,24.4,2.0,507.2192992
2010-07-12 13:30:00,595,23.9,2.0,488.3171435
2010-07-12 14:30:00,542,24.2,2.0,480.5817291
2010-07-12 15:30:00,407,24.2,2.0,475.2946377
2010-07-12 16:30:00,272,23.9,3.0,473.0622081
2010-07-12 17:30:00,104,23.0,3.0,466.57162580000005
2010-07-12 18:30:00,8,21.8,2.0,457.8210532
2010-07-12 19:30:00,0,20.6,1.0,440.0948274
2010-07-12 20:30:00,0,19.1,1.0,427.8807735
2010-07-12 21:30:00,0,18.7,2.0,410.2739781
2010-07-12 22:30:00,0,18.7,2.0,385.8045289
2010-07-12 23:30:00,0,18.3,3.0,369.16236360000005
2010-07-13 00:30:00,0,18.8,3.0,361.1972754
2010-07-13 01:30:00,0,19.7,2.0,352.8141808000001
2010-07-13 02:30:00,0,19.4,2.0,350.2923622
2010-07-13 03:30:00,3,18.8,2.0,352.7360917
2010-07-13 04:30:00,105,19.5,1.0,350.2234601
2010-07-13 05:30:00,260,21.2,2.0,366.5808298
2010-07-13 06:30:00,422,23.0,1.0,390.4577206
2010-07-13 07:30:00,570,23.5,1.0,418.9189008
2010-07-13 08:30:00,672,22.9,2.0,439.4747081
2010-07-13 09:30:00,658,23.9,1.0,454.5642783
2010-07-13 10:30:00,698,23.5,2.0,460.49445650000007
2010-07-13 11:30:00,442,25.8,1.0,448.5284502
2010-07-13 12:30:00,419,25.7,1.0,433.5537169
2010-07-13 13:30:00,504,24.8,2.0,420.9951522
2010-07-13 14:30:00,493,25.4,1.0,413.9441658
2010-07-13 15:30:00,405,24.2,1.0,414.4264809
2010-07-13 16:30:00,271,24.8,2.0,411.1651126
2010-07-13 17:30:00,121,24.3,2.0,407.6143552
2010-07-13 18:30:00,8,23.0,1.0,400.2601994
2010-07-13 19:30:00,0,20.5,1.0,389.2312624
2010-07-13 20:30:00,0,19.6,2.0,380.4852831
2010-07-13 21:30:00,0,19.4,3.0,368.8913485
2010-07-13 22:30:00,0,19.5,3.0,352.40995489999995
2010-07-13 23:30:00,0,19.2,3.0,345.7034792
2010-07-14 00:30:00,0,18.5,2.0,330.1270005
2010-07-14 01:30:00,0,18.7,1.0,320.7011868
2010-07-14 02:30:00,0,18.5,2.0,318.1288399
2010-07-14 03:30:00,1,18.7,1.0,313.74206989999993
2010-07-14 04:30:00,73,18.4,1.0,309.9386714
2010-07-14 05:30:00,184,19.3,0.0,312.7131312
2010-07-14 06:30:00,299,20.6,0.0,325.93775
2010-07-14 07:30:00,525,21.5,1.0,352.8141808000001
2010-07-14 08:30:00,639,21.7,1.0,371.0502825
2010-07-14 09:30:00,657,23.0,1.0,387.260661
2010-07-14 10:30:00,765,24.0,1.0,400.9584078
2010-07-14 11:30:00,806,24.7,2.0,400.3107276
2010-07-14 12:30:00,766,24.8,1.0,393.5996585
2010-07-14 13:30:00,684,25.1,2.0,388.6432974
2010-07-14 14:30:00,581,25.1,2.0,382.1894629
2010-07-14 15:30:00,438,24.3,2.0,379.1623619
2010-07-14 16:30:00,278,24.5,1.0,383.1403126
2010-07-14 17:30:00,120,23.5,1.0,392.8922631
2010-07-14 18:30:00,8,22.3,1.0,392.0746243
2010-07-14 19:30:00,0,21.4,1.0,387.5546434
2010-07-14 20:30:00,0,20.2,0.0,382.3410476
2010-07-14 21:30:00,0,20.7,1.0,383.0668169
2010-07-14 22:30:00,0,20.7,1.0,362.1710924
2010-07-14 23:30:00,0,20.1,1.0,348.3860695
2010-07-15 00:30:00,0,19.6,1.0,340.7884594
2010-07-15 01:30:00,0,18.4,1.0,334.3713728
2010-07-15 02:30:00,0,18.5,1.0,334.1600729
2010-07-15 03:30:00,3,18.8,1.0,341.2891483
2010-07-15 04:30:00,93,19.1,1.0,358.4044417
2010-07-15 05:30:00,248,19.9,1.0,407.958866
2010-07-15 06:30:00,406,21.7,1.0,450.8986841
2010-07-15 07:30:00,563,23.0,2.0,474.4448445
2010-07-15 08:30:00,686,24.4,3.0,483.03005210000015
2010-07-15 09:30:00,656,25.4,4.0,497.3571052
2010-07-15 10:30:00,439,22.2,2.0,510.77465
2010-07-15 11:30:00,441,23.2,1.0,518.7856730000002
2010-07-15 12:30:00,418,23.8,3.0,517.2422649
2010-07-15 13:30:00,374,23.1,1.0,509.9248569
2010-07-15 14:30:00,310,23.7,2.0,501.7438752000001
2010-07-15 15:30:00,312,23.1,3.0,487.8991371
2010-07-15 16:30:00,268,23.6,1.0,270.0
2010-07-15 17:30:00,100,22.8,1.0,478.7121842
2010-07-15 18:30:00,5,21.7,1.0,474.2381381
2010-07-15 19:30:00,0,20.4,1.0,455.6850866
2010-07-15 20:30:00,0,19.8,1.0,440.3979969
2010-07-15 21:30:00,0,18.9,1.0,427.1274433
2010-07-15 22:30:00,0,17.7,1.0,394.9087993
2010-07-15 23:30:00,0,16.5,0.0,373.0162904
2010-07-16 00:30:00,0,16.5,1.0,361.6336557
2010-07-16 01:30:00,0,16.7,1.0,354.4586454
2010-07-16 02:30:00,0,17.3,1.0,354.3024672
2010-07-16 03:30:00,1,16.4,1.0,360.8252038
2010-07-16 04:30:00,53,16.1,1.0,376.4751782
2010-07-16 05:30:00,135,16.8,1.0,423.0438427
2010-07-16 06:30:00,221,18.0,1.0,464.0452138
2010-07-16 07:30:00,300,18.5,1.0,489.189904
2010-07-16 08:30:00,366,18.7,1.0,496.6956446
2010-07-16 09:30:00,654,20.0,2.0,507.2055188
2010-07-16 10:30:00,762,20.8,2.0,521.7300914
2010-07-16 11:30:00,804,21.2,2.0,521.6060675
2010-07-16 12:30:00,763,21.7,2.0,515.9790588999998
2010-07-16 13:30:00,591,21.5,3.0,509.1761202
2010-07-16 14:30:00,416,21.7,2.0,502.0654186
2010-07-16 15:30:00,232,21.5,2.0,489.3644561
2010-07-16 16:30:00,145,20.6,3.0,485.1522382
2010-07-16 17:30:00,62,19.4,2.0,480.4117705
2010-07-16 18:30:00,3,18.6,2.0,473.581271
2010-07-16 19:30:00,0,18.1,2.0,456.4338233
2010-07-16 20:30:00,0,16.4,1.0,440.6230772
2010-07-16 21:30:00,0,15.3,2.0,425.2211506
2010-07-16 22:30:00,0,14.8,2.0,394.3805495
2010-07-16 23:30:00,0,14.1,2.0,373.8109618
2010-07-17 00:30:00,0,13.6,2.0,363.5215745
2010-07-17 01:30:00,0,13.7,1.0,358.2941983
2010-07-17 02:30:00,0,13.5,1.0,358.744359
2010-07-17 03:30:00,1,12.9,2.0,361.174308
